"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-07-24",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"92",",,0","73",",,0","80",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-07-25",,,,,,,,,,,"1.12",",,0,1800","0.0","P,,0","0.0","P,,0",,,"80",",,0","73",",,0","74",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-07-26",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"82",",,0","69",",,0","80",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-07-27",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"82",",,0","70",",,0","80",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-07-28",,,,,,,,,,,"0.81",",,0,1800","0.0","P,,0","0.0","P,,0",,,"84",",,0","59",",,0","75",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-07-29",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"85",",,0","70",",,0","84",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-07-30",,,,,,,,,,,"0.71",",,0,1800","0.0","P,,0","0.0","P,,0",,,"86",",,0","75",",,0","77",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-07-31",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"86",",,0","77",",,0","84",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-08-01",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"88",",,0","77",",,0","88",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-08-02",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"88",",,0","69",",,0","87",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-08-03",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"87",",,0","71",",,0","80",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-08-04",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"85",",,0","69",",,0","84",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-08-05",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"88",",,0","64",",,0","86",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-08-06",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"90",",,0","66",",,0","86",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-08-07",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"90",",,0","69",",,0","85",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-08-08",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"91",",,0","73",",,0","89",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-08-09",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"92",",,0","73",",,0","87",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-08-10",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"88",",,0","75",",,0","83",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-08-11",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"86",",,0","70",",,0","84",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-08-12",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"86",",,0","73",",,0","81",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-08-13",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"86",",,0","64",",,0","80",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-08-14",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"81",",,0","64",",,0","79",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-08-15",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"82",",,0","53",",,0","79",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-08-16",,,,,,,,,,,"0.31",",,0,1800","0.0","P,,0","0.0","P,,0",,,"85",",,0","66",",,0","80",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-08-17",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"81",",,0","60",",,0","77",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-08-18",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"79",",,0","60",",,0","73",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-08-19",,,,,,,,,,,"0.70",",,0,1800","0.0","P,,0","0.0","P,,0",,,"76",",,0","62",",,0","74",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-08-20",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"76",",,0","60",",,0","74",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-08-21",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"79",",,0","56",",,0","78",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-08-22",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"78",",,0","60",",,0","74",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-08-23",,,,,,,,,,,"0.16",",,0,1800","0.0","P,,0","0.0","P,,0",,,"78",",,0","66",",,0","76",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-08-24",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"78",",,0","66",",,0","76",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-08-25",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"84",",,0","60",",,0","77",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-08-26",,,,,,,,,,,"0.30",",,0,1800","0.0","P,,0","0.0","P,,0",,,"77",",,0","68",",,0","74",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-08-27",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"83",",,0","64",",,0","82",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-08-28",,,,,,,,,,,"0.55",",,0,1800","0.0","P,,0","0.0","P,,0",,,"88",",,0","64",",,0","75",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-08-29",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"81",",,0","63",",,0","79",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-08-30",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"84",",,0","60",",,0","84",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-08-31",,,,,,,,,,,"1.20",",,0,1800","0.0","P,,0","0.0","P,,0",,,"84",",,0","69",",,0","74",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-09-01",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"76",",,0","60",",,0","66",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-09-02",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"76",",,0","52",",,0","75",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-09-03",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"82",",,0","55",",,0","81",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-09-04",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"81",",,0","67",",,0","79",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-09-05",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"79",",,0","57",",,0","77",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-09-06",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"87",",,0","54",",,0","80",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-09-07",,,,,,,,,,,"0.15",",,0,1800","0.0","P,,0","0.0","P,,0",,,"85",",,0","57",",,0","81",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-09-08",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"85",",,0","81",",,0","80",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-09-09",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"86",",,0","68",",,0","83",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-09-10",,,,,,,,,,,"0.20",",,0,1800","0.0","P,,0","0.0","P,,0",,,"83",",,0","59",",,0","75",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-09-11",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"78",",,0","53",",,0","77",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-09-12",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"82",",,0","52",",,0","76",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-09-13",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"83",",,0","55",",,0","65",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-09-14",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"67",",,0","49",",,0","65",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-09-15",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"69",",,0","46",",,0","66",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-09-16",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"72",",,0","45",",,0","71",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-09-17",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"77",",,0","47",",,0","71",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-09-18",,,,,,,,,,,"0.71",",,0,1800","0.0","P,,0","0.0","P,,0",,,"73",",,0","59",",,0","69",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-09-19",,,,,,,,,,,"0.22",",,0,1800","0.0","P,,0","0.0","P,,0",,,"69",",,0","63",",,0","68",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-09-20",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"75",",,0","56",",,0","67",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-09-21",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"75",",,0","56",",,0","68",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-09-22",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"73",",,0","54",",,0","71",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-09-23",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"80",",,0","50",",,0","78",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-09-24",,,,,,,,,,,"0.28",",,0,1800","0.0","P,,0","0.0","P,,0",,,"78",",,0","50",",,0","51",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-09-25",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"51",",,0","44",",,0","50",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-09-26",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"59",",,0","43",",,0","56",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-09-27",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"60",",,0","50",",,0","58",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-09-28",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"62",",,0","43",",,0","61",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-09-29",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"68",",,0","42",",,0","62",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-09-30",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"71",",,0","44",",,0","68",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-10-01",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"74",",,0","41",",,0","67",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-10-02",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"79",",,0","53",",,0","76",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-10-03",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"81",",,0","55",",,0","77",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-10-04",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"81",",,0","55",",,0","77",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-10-05",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"77",",,0","58",",,0","59",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-10-06",,,,,,,,,,,"0.34",",,0,1800","0.0","P,,0","0.0","P,,0",,,"59",",,0","39",",,0","52",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-10-07",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"54",",,0","32",",,0","45",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-10-08",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"61",",,0","32",",,0","57",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-10-09",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"71",",,0","38",",,0","66",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-10-10",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"75",",,0","44",",,0","69",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","2001-10-11",,,,,,,,,,,"0.00","P,,0,1800","0.0","P,,0","0.0","P,,0",,,"74",",,0","57",",,0","71",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
