"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","FRTH","FRTH_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-05-08",,,,,,,,,,,,,,,,,,,,,"0.15",",,0,1800","0.0",",,0,","0.0",",,0,",,,"67",",,0","50",",,0","63",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-05-09",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"82",",,0","47",",,0","79",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-05-10",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"85",",,0","48",",,0","81",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-05-11",,,,,,,,,,,,,,,,,,,,,"0.00","T,,0,1800","0.0",",,0,","0.0",",,0,",,,"81",",,0","57",",,0","70",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-05-12",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"79",",,0","60",",,0","72",",,0,1800",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-05-13",,,,,,,,,,,,,,,,,,,,,"0.42",",,0,1800","0.0",",,0,","0.0",",,0,",,,"73",",,0","51",",,0","51",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-05-14",,,,,,,,,,,,,,,,,,,,,"0.02",",,0,1800","0.0",",,0,","0.0",",,0,",,,"57",",,0","44",",,0","54",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-05-15",,,,,,,,,,,,,,,,,,,,,"0.46",",,0,1800","0.0",",,0,","0.0",",,0,",,,"69",",,0","48",",,0","66",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-05-16",,,,,,,,,,,,,,,,,,,,,"0.53",",,0,1800","0.0",",,0,","0.0",",,0,",,,"67",",,0","54",",,0","64",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-05-17",,,,,,,,,,,,,,,,,,,,,"0.20",",,0,1800","0.0",",,0,","0.0",",,0,",,,"70",",,0","60",",,0","66",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-05-18",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"75",",,0","54",",,0","68",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-05-19",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"76",",,0","53",",,0","69",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-05-20",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"80",",,0","48",",,0","74",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-05-21",,,,,,,,,,,,,,,,,,,,,"0.04",",,0,1800","0.0",",,0,","0.0",",,0,",,,"81",",,0","58",",,0","77",",,0,1800",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-05-22",,,,,,,,,,,,,,,,,,,,,"1.65",",,0,1800","0.0",",,0,","0.0",",,0,",,,"83",",,0","56",",,0","78",",,0,1800",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-05-23",,,,,,,,,,,,,,,,,,,,,"0.02",",,0,1800","0.0",",,0,","0.0",",,0,",,,"78",",,0","49",",,0","70",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-05-24",,,,,,,,,,,,,,,,,,,,,"0.10",",,0,1800","0.0",",,0,","0.0",",,0,",,,"70",",,0","50",",,0","66",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-05-25",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"88",",,0","58",",,0","86",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-05-26",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"86",",,0","70",",,0","78",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-05-27",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"78",",,0","52",",,0","58",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-05-28",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"72",",,0","39",",,0","66",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-05-29",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"81",",,0","49",",,0","80",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-05-30",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"91",",,0","59",",,0","86",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-05-31",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"90",",,0","59",",,0","67",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-06-01",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"72",",,0","56",",,0","56",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-06-02",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"78",",,0","42",",,0","62",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-06-03",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"81",",,0","45",",,0","64",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-06-04",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"88",",,0","55",",,0","72",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-06-05",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"90",",,0","63",",,0","74",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-06-06",,,,,,,,,,,,,,,,,,,,,"0.68",",,0,1800","0.0",",,0,","0.0",",,0,",,,"88",",,0","60",",,0","70",",,0,1800",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-06-07",,,,,,,,,,,,,,,,,,,,,"0.01",",,0,1800","0.0",",,0,","0.0",",,0,",,,"80",",,0","63",",,0","69",",,0,1800",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-06-08",,,,,,,,,,,,,,,,,,,,,"0.01",",,0,1800","0.0",",,0,","0.0",",,0,",,,"88",",,0","57",",,0","79",",,0,1800",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-06-09",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"92",",,0","73",",,0","90",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-06-10",,,,,,,,,,,,,,,,,,,,,"0.74",",,0,1800","0.0",",,0,","0.0",",,0,",,,"90",",,0","59",",,0","71",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-06-11",,,,,,,,,,,,,,,,,,,,,"0.01",",,0,1800","0.0",",,0,","0.0",",,0,",,,"80",",,0","50",",,0","68",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-06-12",,,,,,,,,,,,,,,,,,,,,"0.20",",,0,1800","0.0",",,0,","0.0",",,0,",,,"85",",,0","61",",,0","73",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-06-13",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"83",",,0","61",",,0","72",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-06-14",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"74",",,0","52",",,0","64",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-06-15",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"83",",,0","52",",,0","82",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-06-16",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"85",",,0","56",",,0","80",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-06-17",,,,,,,,,,,,,,,,,,,,,"0.32",",,0,1800","0.0",",,0,","0.0",",,0,",,,"81",",,0","65",",,0","69",",,0,1800",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-06-18",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"86",",,0","62",",,0","79",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-06-19",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"92",",,0","60",",,0","91",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-06-20",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"97",",,0","66",",,0","93",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-06-21",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"93",",,0","72",",,0","79",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-06-22",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"91",",,0","57",",,0","89",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-06-23",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"92",",,0","61",",,0","85",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-06-24",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"91",",,0","58",",,0","84",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-06-25",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"94",",,0","66",",,0","73",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-06-26",,,,,,,,,,,,,,,,,,,,,"0.01",",,0,1800","0.0",",,0,","0.0",",,0,",,,"85",",,0","70",",,0","81",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-06-27",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"92",",,0","60",",,0","84",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-06-28",,,,,,,,,,,,,,,,,,,,,"0.45",",,0,1800","0.0",",,0,","0.0",",,0,",,,"91",",,0","70",",,0","72",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-06-29",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"93",",,0","69",",,0","88",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-06-30",,,,,,,,,,,,,,,,,,,,,"0.05",",,0,1800","0.0",",,0,","0.0",",,0,",,,"99",",,0","64",",,0","77",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-07-01",,,,,,,,,,,,,,,,,,,,,"0.29",",,0,1800","0.0",",,0,","0.0",",,0,",,,"95",",,0","69",",,0","71",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-07-02",,,,,,,,,,,,,,,,,,,,,"0.22",",,0,1800","0.0",",,0,","0.0",",,0,",,,"92",",,0","68",",,0","77",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-07-03",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"82",",,0","64",",,0","79",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-07-04",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"88",",,0","53",",,0","88",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-07-05",,,,,,,,,,,,,,,,,,,,,"0.00","T,,0,1800","0.0",",,0,","0.0",",,0,",,,"90",",,0","69",",,0","77",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-07-06",,,,,,,,,,,,,,,,,,,,,"0.02",",,0,1800","0.0",",,0,","0.0",",,0,",,,"87",",,0","69",",,0","81",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-07-07",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"88",",,0","56",",,0","87",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-07-08",,,,,,,,,,,,,,,,,,,,,"0.04",",,0,1800","0.0",",,0,","0.0",",,0,",,,"94",",,0","65",",,0","81",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-07-09",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"84",",,0","54",",,0","75",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-07-10",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"85",",,0","49",",,0","73",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-07-11",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"83",",,0","47",",,0","79",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-07-12",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"86",",,0","51",",,0","80",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-07-13",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"88",",,0","55",",,0","84",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-07-14",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"89",",,0","56",",,0","82",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-07-15",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"93",",,0","61",",,0","80",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-07-16",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"94",",,0","61",",,0","92",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-07-17",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"93",",,0","66",",,0","82",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-07-18",,,,,,,,,,,,,,,,,,,,,"1.69",",,0,1800","0.0",",,0,","0.0",",,0,",,,"83",",,0","67",",,0","76",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-07-19",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"89",",,0","69",",,0","77",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-07-20",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"94",",,0","69",",,0","88",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-07-21",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"96",",,0","68",",,0","87",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-07-22",,,,,,,,,,,,,,,,,,,,,"0.53",",,0,1800","0.0",",,0,","0.0",",,0,",,,"88",",,0","71",",,0","76",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-07-23",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"87",",,0","63",",,0","83",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-07-24",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"84",",,0","56",",,0","76",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-07-25",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"86",",,0","50",",,0","84",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-07-26",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"92",",,0","54",",,0","88",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-07-27",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"90",",,0","65",",,0","82",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-07-28",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"91",",,0","69",",,0","85",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-07-29",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"96",",,0","70",",,0","90",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-07-30",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"91",",,0","71",",,0","88",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-07-31",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"89",",,0","69",",,0","86",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-08-01",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"93",",,0","64",",,0","88",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-08-02",,,,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0,","0.0",",,0,",,,"89",",,0","69",",,0","82",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-08-03",,,,,,,,,,,,,,,,,,,,,"1.36",",,0,1800","0.0",",,0,","0.0",",,0,",,,"91",",,0","70",",,0","84",",,0,1800",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,
"USC00338951","WESTERVILLE, OH US","40.1268","-82.9441","244.4","1953-08-04",,,,,,,,,,,,,,,,,,,,,"0.05",",,0,1800","0.0",",,0,","0.0",",,0,",,,"90",",,0","70",",,0","77",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
