"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAEV","DAEV_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FRGB","FRGB_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","FRTH","FRTH_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-09-05",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"83",",,0","64",",,0","73",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-09-06",,,,,,,,,,,,,,,,,,,"0.30",",,0,1800","0.0",",,0","0.0",",,0",,,"80",",,0","67",",,0","71",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-09-07",,,,,,,,,,,,,,,,,,,"0.14",",,0,1800","0.0",",,0","0.0",",,0",,,"80",",,0","67",",,0","69",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-09-08",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"85",",,0","64",",,0","75",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-09-09",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"75",",,0","52",",,0","61",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-09-10",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"76",",,0","57",",,0","57",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-09-11",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"81",",,0","46",",,0","64",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-09-12",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"87",",,0","55",",,0","63",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-09-13",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"87",",,0","56",",,0","67",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-09-14",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"78",",,0","58",",,0","58",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-09-15",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"77",",,0","49",",,0","57",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-09-16",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"83",",,0","50",",,0","61",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-09-17",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"88",",,0","52",",,0","65",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-09-18",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"84",",,0","60",",,0","69",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-09-19",,,,,,,,,,,,,,,,,,,"0.66",",,0,1800","0.0",",,0","0.0",",,0",,,"90",",,0","63",",,0","73",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-09-20",,,,,,,,,,,,,,,,,,,"0.50",",,0,1800","0.0",",,0","0.0",",,0",,,"73",",,0","67",",,0","68",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-09-21",,,,,,,,,,,,,,,,,,,"0.57",",,0,1800","0.0",",,0","0.0",",,0",,,"68",",,0","56",",,0","56",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-09-22",,,,,,,,,,,,,,,,,,,"0.02",",,0,1800","0.0",",,0","0.0",",,0",,,"65",",,0","51",",,0","51",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-09-23",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"65",",,0","42",",,0","55",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-09-24",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"63",",,0","52",",,0","55",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-09-25",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"63",",,0","45",",,0","54",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-09-26",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"69",",,0","44",",,0","57",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-09-27",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"74",",,0","42",",,0","57",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-09-28",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"74",",,0","51",",,0","67",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-09-29",,,,,,,,,,,,,,,,,,,"0.44",",,0,1800","0.0",",,0","0.0",",,0",,,"75",",,0","55",",,0","63",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-09-30",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"71",",,0","54",",,0","60",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-10-01",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"69",",,0","56",",,0","57",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-10-02",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"64",",,0","50",",,0","56",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-10-03",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"62",",,0","49",",,0","51",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-10-04",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"59",",,0","46",",,0","54",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-10-05",,,,,,,,,,,,,,,,,,,"0.11",",,0,1800","0.0",",,0","0.0",",,0",,,"56",",,0","45",",,0","47",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-10-06",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"60",",,0","40",",,0","55",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-10-07",,,,,,,,,,,,,,,,,,,"0.04",",,0,1800","0.0",",,0","0.0",",,0",,,"64",",,0","41",",,0","55",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-10-08",,,,,,,,,,,,,,,,,,,"0.14",",,0,1800","0.0",",,0","0.0",",,0",,,"55",",,0","38",",,0","48",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-10-09",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"68",",,0","46",",,0","53",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-10-10",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"61",",,0","44",",,0","48",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-10-11",,,,,,,,,,,,,,,,,,,"0.15",",,0,1800","0.0",",,0","0.0",",,0",,,"56",",,0","46",",,0","51",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-10-12",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"59",",,0","44",",,0","50",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-10-13",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"65",",,0","45",",,0","47",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-10-14",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"59",",,0","39",",,0","43",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-10-15",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"62",",,0","33",",,0","45",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-10-16",,,,,,,,,,,,,,,,,,,"0.30",",,0,1800","0.0",",,0","0.0",",,0",,,"73",",,0","39",",,0","62",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-10-17",,,,,,,,,,,,,,,,,,,"1.35",",,0,1800","0.0",",,0","0.0",",,0",,,"62",",,0","41",",,0","41",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-10-18",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"45",",,0","29",",,0","32",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-10-19",,,,,,,,,,,,,,,,,,,"0.00","T,,0,1800","0.0",",,0","0.0",",,0",,,"56",",,0","28",",,0","38",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-10-20",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"47",",,0","31",",,0","33",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-10-21",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"53",",,0","26",",,0","46",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-10-22",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"58",",,0","42",",,0","49",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-10-23",,,,,,,,,,,,,,,,,,,"0.25",",,0,1800","0.0",",,0","0.0",",,0",,,"49",",,0","41",",,0","48",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-10-24",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"59",",,0","44",",,0","46",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-10-25",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"56",",,0","36",",,0","36",",,0,1800",,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-10-26",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"57",",,0","33",",,0","40",",,0,1800",,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-10-27",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"62",",,0","32",",,0","44",",,0,1800",,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-10-28",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"65",",,0","35",",,0","41",",,0,1800",,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-10-29",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"68",",,0","34",",,0","42",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-10-30",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"70",",,0","33",",,0","47",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-10-31",,,,,,,,,,,,,,,,,,,"0.20",",,0,1800","0.0",",,0","0.0",",,0",,,"57",",,0","42",",,0","56",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-11-01",,,,,,,,,,,,,,,,,,,"0.00","T,,0,1800","0.0",",,0","0.0",",,0",,,"64",",,0","45",",,0","47",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-11-02",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"66",",,0","44",",,0","56",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-11-03",,,,,,,,,,,,,,,,,,,"0.70",",,0,1800","0.0",",,0","0.0",",,0",,,"61",",,0","52",",,0","57",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-11-04",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"69",",,0","54",",,0","55",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-11-05",,,,,,,,,,,,,,,,,,,"0.32",",,0,1800","0.0",",,0","0.0",",,0",,,"71",",,0","51",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-11-06",,,,,,,,,,,,,,,,,,,"0.83",",,0,1800","0.0",",,0","0.0",",,0",,,"64",",,0","49",",,0","51",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-11-07",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"55",",,0","39",",,0","39",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-11-08",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"63",",,0","31",",,0","45",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-11-09",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"62",",,0","44",",,0","57",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-11-10",,,,,,,,,,,,,,,,,,,"0.34",",,0,1800","0.0","T,,0","0.0",",,0",,,"60",",,0","30",",,0","34",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-11-11",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"55",",,0","28",",,0","34",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-11-12",,,,,,,,,,,,,,,,,,,"0.06",",,0,1800","0.0",",,0","0.0",",,0",,,"45",",,0","34",",,0","44",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-11-13",,,,,,,,,,,,,,,,,,,"0.09",",,0,1800","0.0",",,0","0.0",",,0",,,"47",",,0","35",",,0","35",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-11-14",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"53",",,0","26",",,0","46",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-11-15",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"51",",,0","32",",,0","32",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-11-16",,,,,,,,,,,,,,,,,,,"0.12",",,0,1800","0.0",",,0","0.0",",,0",,,"57",",,0","29",",,0","47",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-11-17",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"55",",,0","34",",,0","34",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-11-18",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"62",",,0","29",",,0","53",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-11-19",,,,,,,,,,,,,,,,,,,"0.33",",,0,1800","0.0",",,0","0.0",",,0",,,"64",",,0","50",",,0","60",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-11-20",,,,,,,,,,,,,,,,,,,"0.08",",,0,1800","0.0",",,0","0.0",",,0",,,"61",",,0","41",",,0","41",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-11-21",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"54",",,0","32",",,0","43",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-11-22",,,,,,,,,,,,,,,,,,,"0.00","T,,0,1800","0.0",",,0","0.0",",,0",,,"49",",,0","38",",,0","38",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-11-23",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"41",",,0","28",",,0","33",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-11-24",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"44",",,0","26",",,0","32",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-11-25",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"50",",,0","24",",,0","37",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-11-26",,,,,,,,,,,,,,,,,,,"0.34",",,0,1800","0.0",",,0","0.0",",,0",,,"51",",,0","30",",,0","46",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-11-27",,,,,,,,,,,,,,,,,,,"0.36",",,0,1800","0.0",",,0","0.0",",,0",,,"49",",,0","34",",,0","34",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-11-28",,,,,,,,,,,,,,,,,,,"0.48",",,0,1800","0.0",",,0","0.0",",,0",,,"40",",,0","31",",,0","37",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-11-29",,,,,,,,,,,,,,,,,,,"0.12",",,0,1800","0.0",",,0","0.0",",,0",,,"40",",,0","35",",,0","37",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-11-30",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"48",",,0","31",",,0","33",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-12-01",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"40",",,0","27",",,0","27",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-12-02",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"45",",,0","24",",,0","43",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1948-12-03",,,,,,,,,,,,,,,,,,,"0.00",",,0,1800","0.0",",,0","0.0",",,0",,,"53",",,0","37",",,0","37",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,
