"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-05-19",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"83",",,0","47",",,0","77",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-05-20",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"84",",,0","60",",,0","79",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-05-21",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"79",",,0","49",",,0","70",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-05-22",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"71",",,0","46",",,0","70",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-05-23",,,,,,,,,,,,,,,"0.23",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"71",",,0","56",",,0","66",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-05-24",,,,,,,,,,,,,,,"0.23",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"66",",,0","54",",,0","54",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-05-25",,,,,,,,,,,,,,,"0.21",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"54",",,0","43",",,0","44",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-05-26",,,,,,,,,,,,,,,"0.25",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"63",",,0","41",",,0","58",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-05-27",,,,,,,,,,,,,,,"0.56",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"69",",,0","49",",,0","64",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-05-28",,,,,,,,,,,,,,,"0.00","T,,0,1800",,,"0.0",",,0","0.0",",,0",,,"73",",,0","50",",,0","63",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-05-29",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"75",",,0","46",",,0","71",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-05-30",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"84",",,0","54",",,0","79",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-05-31",,,,,,,,,,,,,,,"0.43",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"79",",,0","61",",,0","69",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-06-01",,,,,,,,,,,,,,,"0.23",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"84",",,0","63",",,0","75",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-06-02",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"78",",,0","58",",,0","73",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-06-03",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"78",",,0","62",",,0","76",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-06-04",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"84",",,0","58",",,0","78",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-06-05",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"85",",,0","60",",,0","76",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-06-06",,,,,,,,,,,,,,,,,,,"0.0",",,0","0.0",",,0",,,"84",",,0","62",",,0","73",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-06-07",,,,,,,,,,,,,,,,,,,"0.0",",,0","0.0",",,0",,,"81",",,0","65",",,0","74",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-06-08",,,,,"    3",",,0",,,"0.72",",,0",,,,,,,,,"0.0",",,0","0.0",",,0",,,"82",",,0","66",",,0","73",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-06-09",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"85",",,0","70",",,0","78",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-06-10",,,,,,,,,,,,,,,"0.37",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"89",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-06-11",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"80",",,0",,,"74",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-06-12",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"78",",,0","50",",,0","70",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-06-13",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"80",",,0","52",",,0","71",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-06-14",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"86",",,0","56",",,0","83",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-06-15",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"88",",,0","60",",,0","82",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-06-16",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"85",",,0","61",",,0","82",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-06-17",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"88",",,0","64",",,0","83",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-06-18",,,,,,,,,,,,,,,"0.01",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"83",",,0","62",",,0","70",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-06-19",,,,,,,,,,,,,,,"0.00","T,,0,1800",,,"0.0",",,0","0.0",",,0",,,"80",",,0","56",",,0","76",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-06-20",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"90",",,0","59",",,0","83",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-06-21",,,,,,,,,,,,,,,"0.44",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"83",",,0","64",",,0","69",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-06-22",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"87",",,0","67",",,0","83",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-06-23",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"84",",,0","62",",,0","77",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-06-24",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"78",",,0","51",",,0","67",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-06-25",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"73",",,0","42",",,0","70",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-06-26",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"80",",,0","49",",,0","76",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-06-27",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"83",",,0","63",",,0","82",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-06-28",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"88",",,0","62",",,0","81",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-06-29",,,,,,,,,,,,,,,"0.63",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"81",",,0","66",",,0","71",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-06-30",,,,,,,,,,,,,,,"1.03",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"71",",,0","60",",,0","64",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-07-01",,,,,,,,,,,,,,,"0.07",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"71",",,0","56",",,0","67",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-07-02",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"78",",,0","60",",,0","75",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-07-03",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"85",",,0","53",",,0","82",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-07-04",,,,,,,,,,,,,,,"0.05",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"82",",,0","59",",,0","70",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-07-05",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"74",",,0","50",",,0","68",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-07-06",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"75",",,0","46",",,0","72",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-07-07",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"79",",,0","51",",,0","76",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-07-08",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"84",",,0","56",",,0","78",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-07-09",,,,,,,,,,,,,,,"0.31",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"78",",,0","66",",,0","70",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-07-10",,,,,,,,,,,,,,,"0.70",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"81",",,0","66",",,0","70",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-07-11",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"85",",,0","62",",,0","78",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-07-12",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"85",",,0","69",",,0","82",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-07-13",,,,,,,,,,,,,,,"0.18",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"81",",,0","70",",,0","74",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-07-14",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"89",",,0","67",",,0","88",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-07-15",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"89",",,0","69",",,0","85",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-07-16",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"90",",,0","71",",,0","85",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-07-17",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"84",",,0","63",",,0","78",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-07-18",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"81",",,0","56",",,0","79",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-07-19",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"83",",,0","50",",,0","79",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-07-20",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"87",",,0","59",",,0","84",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-07-21",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"86",",,0","65",",,0","83",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-07-22",,,,,,,,,,,,,,,"1.61",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"88",",,0","65",",,0","75",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-07-23",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"89",",,0","65",",,0","85",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-07-24",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"85",",,0","67",",,0","78",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-07-25",,,,,,,,,,,,,,,"1.61",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"85",",,0","65",",,0","76",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-07-26",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"85",",,0","72",",,0","74",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-07-27",,,,,,,,,,,,,,,"0.24",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"84",",,0","69",",,0","84",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-07-28",,,,,,,,,,,,,,,"0.51",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"84",",,0","67",",,0","67",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-07-29",,,,,,,,,,,,,,,"1.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"85",",,0","67",",,0","79",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-07-30",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"85",",,0","63",",,0","83",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-07-31",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"90",",,0","72",",,0","86",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-08-01",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"87",",,0","70",",,0","70",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-08-02",,,,,,,,,,,,,,,"0.85",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"79",",,0","68",",,0","72",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-08-03",,,,,,,,,,,,,,,"0.15",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"84",",,0","62",",,0","80",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-08-04",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"88",",,0","63",",,0","84",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-08-05",,,,,,,,,,,,,,,"0.79",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"89",",,0","63",",,0","66",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-08-06",,,,,,,,,,,,,,,"0.36",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"89",",,0","67",",,0","80",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-08-07",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"90",",,0","64",",,0","89",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-08-08",,,,,,,,,,,,,,,"0.08",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"90",",,0","70",",,0","84",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-08-09",,,,,,,,,,,,,,,"0.00",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"90",",,0","68",",,0","87",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-08-10",,,,,,,,,,,,,,,"0.24",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"88",",,0","70",",,0","75",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331783","COLUMBUS VLY CROSSING, OH US","39.9047","-82.9199","231.6","1979-08-11",,,,,,,,,,,,,,,"1.27",",,0,1800",,,"0.0",",,0","0.0",",,0",,,"75",",,0","63",",,0","65",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
