"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-06-09","4.92",",,W",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"88",",,X","58",",,X",,,"  190",",,X","  220",",,X",,,,,"16.1",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-06-10","4.92",",,W",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"90",",,X","61",",,X",,,"  160",",,X","  140",",,X",,,,,"16.1",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-06-11","5.37",",,W",,,,,,,"0.30",",,X,2400","0.0",",,X,","0.0",",,X,",,,"77",",,X","70",",,X",,,"  180",",,X","  190",",,X",,,,,"17.0",",,X","21.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-06-12","9.17",",,W",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"87",",,X","68",",,X",,,"  280",",,X","  270",",,X",,,,,"21.9",",,X","30.0",",,X",,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-06-13","7.38",",,W",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"79",",,X","60",",,X",,,"   30",",,X","   20",",,X",,,,,"16.1",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-06-14","5.82",",,W",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"84",",,X","53",",,X",,,"  110",",,X","   90",",,X",,,,,"14.1",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-06-15","8.05",",,W",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"90",",,X","63",",,X",,,"  160",",,X","  140",",,X",,,,,"16.1",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-06-16","7.38",",,W",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"89",",,X","67",",,X",,,"  150",",,X","  140",",,X",,,,,"16.1",",,X","32.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-06-17","9.62",",,W",,,,,,,"0.54",",,X,2400","0.0",",,X,","0.0",",,X,",,,"84",",,X","70",",,X",,,"  230",",,X","  230",",,X",,,,,"30.0",",,X","36.9",",,X",,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-06-18","8.50",",,W",,,,,,,"0.25",",,X,2400","0.0",",,X,","0.0",",,X,",,,"88",",,X","69",",,X",,,"  230",",,X","  280",",,X",,,,,"21.9",",,X","31.1",",,X",,,,,"    1",",,X",,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-06-19","8.05",",,W",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"91",",,X","70",",,X",,,"  220",",,X","  210",",,X",,,,,"19.9",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-06-20","5.82",",,W",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"93",",,X","70",",,X",,,"  230",",,X","  210",",,X",,,,,"16.1",",,X","21.9",",,X",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-06-21","9.84",",,W",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"94",",,X","71",",,X",,,"  220",",,X","  270",",,X",,,,,"23.9",",,X","32.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-06-22","5.59",",,W",,,,,,,"0.11",",,X,2400","0.0",",,X,","0.0",",,X,",,,"87",",,X","70",",,X",,,"  350",",,X","  360",",,X",,,,,"15.0",",,X","21.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-06-23","5.14",",,W",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"87",",,X","66",",,X",,,"  360",",,X","   30",",,X",,,,,"14.1",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-06-24","5.14",",,W",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"91",",,X","68",",,X",,,"  220",",,X","  220",",,X",,,,,"14.1",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-06-25","12.08",",,W",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"80",",,X","59",",,X",,,"  360",",,X","  340",",,X",,,,,"23.0",",,X","31.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-06-26","6.93",",,W",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"80",",,X","52",",,X",,,"   10",",,X","   40",",,X",,,,,"17.9",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-06-27","4.70",",,W",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"88",",,X","56",",,X",,,"  230",",,X","  230",",,X",,,,,"14.1",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-06-28","8.50",",,W",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"100",",,X","65",",,X",,,"  220",",,X","  210",",,X",,,,,"21.0",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-06-29","6.26",",,W",,,,,,,"0.44",",,X,2400","0.0",",,X,","0.0",",,X,",,,"98",",,X","68",",,X",,,"  320",",,X","  330",",,X",,,,,"53.0",",,X","72.0",",,X",,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-06-30","5.14",",,W",,,,,,,"0.01",",,X,2400","0.0",",,X,","0.0",",,X,",,,"90",",,X","68",",,X",,,"  330",",,X","  330",",,X",,,,,"12.1",",,X","23.0",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-07-01","2.68",",,W",,,,,,,"0.32",",,X,2400","0.0",",,X,","0.0",",,X,",,,"93",",,X","70",",,X",,,"  270",",,W",,,,,,,"17.0",",,W",,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-07-02","3.36",",,W",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"91",",,X","65",",,X",,,"  240",",,X","  240",",,X",,,,,"14.1",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-07-03","7.16",",,W",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"95",",,X","71",",,X",,,"  240",",,X","  240",",,X",,,,,"15.0",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-07-04","7.61",",,W",,,,,,,"0.07",",,X,2400","0.0",",,X,","0.0",",,X,",,,"100",",,X","73",",,X",,,"   20",",,X","   20",",,X",,,,,"25.1",",,X","36.0",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-07-05","6.04",",,W",,,,,,,"0.36",",,X,2400","0.0",",,X,","0.0",",,X,",,,"98",",,X","72",",,X",,,"  300",",,X","  300",",,X",,,,,"23.9",",,X","31.1",",,X",,,,,"    1",",,X",,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-07-06","2.24",",,W",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"101",",,X","73",",,X",,,"  340",",,X","  320",",,X",,,,,"12.1",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-07-07","5.37",",,W",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"101",",,X","76",",,X",,,"  320",",,X","  300",",,X",,,,,"16.1",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-07-08","8.28",",,W",,,,,,,"0.00","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"92",",,X","74",",,X",,,"  360",",,X","  360",",,X",,,,,"17.9",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-07-09","6.26",",,W",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"89",",,X","67",",,X",,,"   30",",,X","   60",",,X",,,,,"14.1",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-07-10","6.04",",,W",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"91",",,X","66",",,X",,,"   30",",,X","   40",",,X",,,,,"16.1",",,X","21.9",",,X",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-07-11","7.61",",,W",,,,,,,"0.00","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"91",",,X","68",",,X",,,"   30",",,X","   30",",,X",,,,,"15.0",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-07-12","7.16",",,W",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"92",",,X","68",",,X",,,"  120",",,X","  120",",,X",,,,,"16.1",",,X","21.0",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-07-13","9.40",",,W",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"84",",,X","69",",,X",,,"  140",",,X","  140",",,X",,,,,"21.9",",,X","30.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-07-14","6.26",",,W",,,,,,,"0.17",",,X,2400","0.0",",,X,","0.0",",,X,",,,"85",",,X","69",",,X",,,"  210",",,X","  220",",,X",,,,,"16.1",",,X","19.9",",,X",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-07-15","9.62",",,W",,,,,,,"0.09",",,X,2400","0.0",",,X,","0.0",",,X,",,,"90",",,X","72",",,X",,,"  320",",,X","  330",",,X",,,,,"33.1",",,X","44.1",",,X",,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-07-16","4.47",",,W",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"96",",,X","71",",,X",,,"  320",",,X","  320",",,X",,,,,"15.0",",,X","19.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-07-17","7.83",",,W",,,,,,,"0.00","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"98",",,X","75",",,X",,,"  250",",,X","  270",",,X",,,,,"17.0",",,X","28.0",",,X",,,,,,,,,,,,,"    1",",,W",,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-07-18","4.70",",,W",,,,,,,"0.00","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"96",",,X","73",",,X",,,"  270",",,X","  310",",,X",,,,,"25.1",",,X","30.0",",,X",,,,,"    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-07-19","5.37",",,W",,,,,,,"0.10",",,X,2400","0.0",",,X,","0.0",",,X,",,,"82",",,X","71",",,X",,,"  180",",,X","  190",",,X",,,,,"13.0",",,X","15.0",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-07-20","8.50",",,W",,,,,,,"0.12",",,X,2400","0.0",",,X,","0.0",",,X,",,,"78",",,X","68",",,X",,,"  360",",,X","  340",",,X",,,,,"17.0",",,X","21.9",",,X",,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-07-21","5.37",",,W",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"85",",,X","65",",,X",,,"  360",",,X","   30",",,X",,,,,"12.1",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-07-22","4.25",",,W",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"90",",,X","67",",,X",,,"  190",",,X","  220",",,X",,,,,"13.0",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-07-23","8.28",",,W",,,,,,,"0.00","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"93",",,X","76",",,X",,,"  240",",,X","  230",",,X",,,,,"19.9",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-07-24","9.17",",,W",,,,,,,"0.39",",,X,2400","0.0",",,X,","0.0",",,X,",,,"86",",,X","72",",,X",,,"  280",",,X","  310",",,X",,,,,"23.0",",,X","31.1",",,X",,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-07-25","6.71",",,W",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"91",",,X","64",",,X",,,"  200",",,X","  210",",,X",,,,,"14.1",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-07-26","9.62",",,W",,,,,,,"0.92",",,X,2400","0.0",",,X,","0.0",",,X,",,,"93",",,X","71",",,X",,,"  300",",,X","  310",",,X",,,,,"33.1",",,X","40.0",",,X",,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-07-27","7.16",",,W",,,,,,,"0.00","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"91",",,X","73",",,X",,,"  230",",,X","  230",",,X",,,,,"17.0",",,X","21.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-07-28","9.62",",,W",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"83",",,X","68",",,X",,,"  330",",,X","  320",",,X",,,,,"17.9",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-07-29","2.24",",,W",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"88",",,X","65",",,X",,,"   40",",,X","  180",",,X",,,,,"8.1",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-07-30","2.46",",,W",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"90",",,X","67",",,X",,,"  180",",,X","  120",",,X",,,,,"10.1",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-07-31","5.37",",,W",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"91",",,X","67",",,X",,,"  300",",,X","  310",",,X",,,,,"17.9",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-08-01","4.70",",,X",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"91",",,X","70",",,X",,,"  340",",,X","  330",",,X",,,,,"15.0",",,X","17.9",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-08-02","2.91",",,X",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"94",",,X","67",",,X",,,"  140",",,X","   30",",,X",,,,,"8.9",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-08-03","6.26",",,X",,,,,,,"0.00","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"95",",,X","72",",,X",,,"  170",",,X","  160",",,X",,,,,"17.9",",,X","23.0",",,X",,,,,,,,,,,,,"    1",",,W",,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-08-04","10.07",",,X",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"93",",,X","73",",,X",,,"  170",",,X","  180",",,X",,,,,"21.0",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-08-05","11.41",",,X",,,,,,,"0.06",",,X,2400","0.0",",,X,","0.0",",,X,",,,"87",",,X","74",",,X",,,"  250",",,X","  270",",,X",,,,,"25.1",",,X","33.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-08-06","4.47",",,X",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"90",",,X","64",",,X",,,"  350",",,X","  350",",,X",,,,,"14.1",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-08-07","4.25",",,X",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"92",",,X","62",",,X",,,"  260",",,X","  270",",,X",,,,,"15.0",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-08-08","6.04",",,X",,,,,,,"0.00","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"96",",,X","66",",,X",,,"  230",",,X","  230",",,X",,,,,"32.0",",,X","40.0",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-08-09","6.71",",,X",,,,,,,"0.61",",,X,2400","0.0",",,X,","0.0",",,X,",,,"89",",,X","68",",,X",,,"  280",",,X","  280",",,X",,,,,"23.9",",,X","32.0",",,X",,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-08-10","10.29",",,X",,,,,,,"0.43",",,X,2400","0.0",",,X,","0.0",",,X,",,,"80",",,X","62",",,X",,,"  280",",,X","  290",",,X",,,,,"23.0",",,X","28.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-08-11","10.07",",,X",,,,,,,"0.25",",,X,2400","0.0",",,X,","0.0",",,X,",,,"73",",,X","60",",,X",,,"  310",",,X","  310",",,X",,,,,"21.9",",,X","29.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-08-12","2.01",",,X",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"81",",,X","59",",,X",,,"  270",",,X","  300",",,X",,,,,"13.0",",,X","17.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-08-13","3.36",",,X",,,,,,,"0.00","T,,X,2400","0.0",",,X,","0.0",",,X,",,,"84",",,X","66",",,X",,,"  210",",,X","  220",",,X",,,,,"17.0",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-08-14","5.59",",,X",,,,,,,"0.04",",,X,2400","0.0",",,X,","0.0",",,X,",,,"80",",,X","65",",,X",,,"  320",",,X","  330",",,X",,,,,"15.0",",,X","17.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","2012-08-15","3.58",",,X",,,,,,,"0.00",",,X,2400","0.0",",,X,","0.0",",,X,",,,"85",",,X","64",",,X",,,"  350",",,X","  330",",,X",,,,,"12.1",",,X","16.1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,
